ID,control_1_6wks_6wks_flush_1_exudate_organic,control_1_6wks_6wks_flush_2_exudate_organic,control_1_15wks_15wks_flush_1_exudate_organic,control_1_15wks_15wks_flush_2_exudate_organic,control_2_6wks_6wks_flush_1_exudate_organic,control_2_6wks_6wks_flush_2_exudate_organic,control_2_15wks_15wks_flush_1_exudate_organic,control_2_15wks_15wks_flush_2_exudate_organic,jm0034dot001_6wks_flush_1_exudate_organic,jm0034dot001_6wks_flush_2_exudate_organic,jm0034dot001_15wks_flush_1_exudate_organic,jm0034dot001_15wks_flush_2_exudate_organic,jm0062dot001_6wks_flush_1_exudate_organic,jm0062dot001_6wks_flush_2_exudate_organic,jm0062dot001_15wks_flush_1_exudate_organic,jm0062dot001_15wks_flush_2_exudate_organic,jpn_2011_004_15wks_flush_1_exudate_organic,jpn_2011_004_15wks_flush_2_exudate_organic,jpn_2011_023_15wks_flush_1_exudate_organic,jpn_2011_023_15wks_flush_2_exudate_organic,jy025_15wks_flush_1_exudate_organic,jy025_15wks_flush_2_exudate_organic,jy027_15wks_flush_1_exudate_organic,jy027_15wks_flush_2_exudate_organic,kms062_15wks_flush_1_exudate_organic,kms062_15wks_flush_2_exudate_organic,kms113_6wks_flush_1_exudate_organic,kms113_6wks_flush_2_exudate_organic,kms113_15wks_flush_1_exudate_organic,kms113_15wks_flush_2_exudate_organic,pi417947_6wks_flush_1_exudate_organic,pi417947_6wks_flush_2_exudate_organic,pi417947_15wks_flush_1_exudate_organic,pi417947_15wks_flush_2_exudate_organic,pms_165_6wks_flush_1_exudate_organic,pms_165_6wks_flush_2_exudate_organic,pms_165_15wks_flush_1_exudate_organic,pms_165_15wks_flush_2_exudate_organic,pms_182_6wks_flush_1_exudate_organic,pms_182_6wks_flush_2_exudate_organic,pms_182_15wks_flush_1_exudate_organic,pms_182_15wks_flush_2_exudate_organic,pms_546_6wks_flush_1_exudate_organic,pms_546_6wks_flush_2_exudate_organic,pms_546_15wks_flush_1_exudate_organic,pms_546_15wks_flush_2_exudate_organic,ui10_00009_15wks_flush_1_exudate_organic,ui10_00009_15wks_flush_2_exudate_organic,ui11_00002_6wks_flush_1_exudate_organic,ui11_00002_6wks_flush_2_exudate_organic,ui11_00002_15wks_flush_1_exudate_organic,ui11_00002_15wks_flush_2_exudate_organic,ui14_00019_6wks_flush_1_exudate_organic,ui14_00019_6wks_flush_2_exudate_organic,ui14_00019_15wks_flush_1_exudate_organic,ui14_00019_15wks_flush_2_exudate_organic,ui25_00001_6wks_flush_1_exudate_organic,ui25_00001_6wks_flush_2_exudate_organic,ui25_00001_15wks_flush_1_exudate_organic,ui25_00001_15wks_flush_2_exudate_organic
1,23.9705555339021,24.13294582016164,23.400273837298723,24.571183718730676,23.90253595134437,24.341668968149076,23.57625171702756,24.64462167402758,22.479447805571045,23.08732560024204,22.944072122560055,23.632799077829134,23.15651263103203,23.13168497013199,22.468075942758823,23.023364783961274,22.61595840808043,24.77039262520126,23.89341174623603,24.090637154161854,23.85844557210217,24.243610446404116,23.019377345701482,22.718954881893232,23.59389954267519,24.845730261718025,23.074372531019144,23.641604291783388,22.812887963155227,23.47741386703089,21.401728956511167,20.958815725576738,20.615859448703638,21.00722694417695,24.11138320426179,24.582689914125066,23.65606302232431,24.639119406871146,23.593934760977714,23.397073875989484,22.198590421694956,24.327457440309452,24.342192301513958,24.93027451257036,22.687679255236446,23.777501764677424,22.019661268251234,21.57433836088661,23.238101525280435,24.418587445991772,24.85753200943078,24.832742742339978,21.733192786434795,22.664538138574084,21.944722526219884,22.892102240464475,24.49876247412913,24.451515575287377,23.944675166751257,24.696935724679168
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.266899770079633,NA,20.787763652937898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.998262990701974,20.788898323685963,NA,NA,20.710349688956025,NA,19.26063887066754,NA,20.65254821455733,NA,20.680172521596027,NA,NA,NA,NA,NA,21.72698620769943,18.924689898468674,26.132100127600832,24.45404332522545,23.055471555570513,NA,19.620065359114424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,24.933914471092137,28.397482911417455,28.17508018564385,28.764342166097187,27.32392433554138,26.05077916058711,25.725391898885118,29.61528990334392,24.699191134474546,28.383747092739938,27.505211138576183,25.88673457867339,25.65283375422473,25.534363066912615,27.655961658411055,28.52711234524281,24.767772491763665,24.707117488431095,24.810262958840056,25.503274599883557,25.148339466654708,25.221008493555733,26.03360717236667,25.717726947687154,25.432894595046026,25.05334308032623,28.356659254366544,29.321300904177672,27.844883863783135,28.79214270982295,25.792255315393067,25.72488587742749,26.477516123071585,26.501174342917757,26.257187458949353,25.68767748883266,25.778292165274266,25.887229252063708,27.09687176857146,27.33401529638015,25.575824903240452,26.88861569131669,25.3545505886803,26.575955491693836,25.2795426431721,25.721047098167983,24.7554537437401,24.880590258862583,24.807309809902215,25.713674166000413,25.636208948283528,29.064330060495898,25.024043130881125,24.842777231846057,24.89276661250738,25.999852292164572,25.578449954557723,28.300796880600767,26.108170507039272,26.521010522097335
4,23.31771138809593,23.21608094456293,22.393469455410486,23.998554398474646,25.205016647813352,22.931416271795854,22.749872448555994,24.115538271819698,23.261776842181682,23.41217827441131,23.31887406113986,23.602256036187928,23.77505519655048,25.063080953633094,24.6696783588456,23.527274060181146,22.971521648896132,21.60290067277543,23.269486753702687,23.20194715102617,23.20675155179693,25.35497784237759,24.976643492984024,25.057576983105893,23.29060950359848,23.48424009848119,23.439804965771035,24.025826584363237,23.26197265468853,23.27782407533017,24.777436396436396,23.148597700585846,21.728257117027137,24.91140057663939,21.686649870044974,23.738396505581147,21.844668833590593,24.8146046289236,23.491159917739104,23.49180374336635,23.4499486641474,25.85564992157074,23.275448444713962,23.47214627329773,22.85880790903013,23.49530832636134,23.13569748591074,23.38587297525231,21.68069053228484,25.234488464697876,25.567855495665764,24.146526434087733,22.164052895828913,24.44949061422286,22.08329589314556,24.78141395930348,23.26830864698936,24.271468663158675,23.705946471108142,24.00840319113333
5,28.79546325344829,28.813430035241126,28.73383994143563,29.187098886455217,29.208120317051648,28.724623927889056,28.61093633374636,29.045381079604056,28.064889258541626,28.48097305640945,27.782635782370942,28.653964258211683,28.381962060438273,28.08577401817474,27.524404368155082,28.027450481216814,28.587167186661837,28.73068150087973,28.61169733411877,28.539268176638828,28.679007218970117,28.67075004407056,28.708552786167882,28.921976842082987,28.860272366719887,28.964663091732113,28.257761745926693,28.444036957765068,27.827394838114706,28.590879619473675,28.941593272726333,29.120577571207516,28.965609043040768,28.910586168205064,29.31401803172158,29.79702170749782,29.0758752446804,29.48386181671142,29.698388394830552,30.570756985356837,29.1999625436364,29.886264049061232,29.50273655127641,29.602187348154864,29.14961437132224,29.423843109901306,28.365730934144707,28.565640253939634,28.26291835017464,28.696908315047335,28.49136422591804,28.556798081700105,28.446357753204737,28.401488528094117,28.229927416858853,28.505665100030967,28.675503614141235,28.76231382472975,28.661462972168547,28.853058008418397
6,27.23547529403015,NA,NA,NA,NA,NA,26.77202627805028,26.892274641101128,26.744542398750795,NA,NA,NA,26.687221179056994,26.60921884866001,NA,NA,NA,NA,NA,27.28110653291026,NA,27.14152912053658,27.085701114302037,NA,NA,NA,NA,27.08158315410251,NA,NA,NA,NA,27.35639592998008,NA,NA,NA,NA,NA,27.78166644955555,NA,27.47148845088321,NA,NA,27.730567219863012,NA,NA,26.72127519673046,NA,NA,24.7287155484142,24.58303292869962,NA,26.290961613555766,NA,26.167577393760872,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,24.02830649283923,NA,NA,NA,NA,NA,25.01811018320897,23.151837323417716,NA,NA,NA,NA,NA,NA,NA,21.542155240921065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.259795727392166,NA,NA,NA,NA,NA,NA,NA,27.33059303096352,26.41678146920491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,23.06504175824714,23.006567894977884,25.55813562009274,23.40070388976801,23.22918792159707,19.78972270216763,24.303580447905507,23.89447865040269,24.383491824768836,23.832985653256777,23.811423669372445,21.724111205419174,23.4812907401408,23.037197791873183,23.912027183972512,22.89142387540761,22.805830854009255,19.95029407702685,23.26458008339887,22.64866437358098,24.198573454951006,22.442936008766793,22.481073869159264,24.933804238311513,23.56716935784939,20.209715318694116,22.8567112287616,22.90190279630014,23.44505940728632,23.320873706269065,24.039102908071484,20.129870010649476,23.801380263141674,23.209496459576464,23.300904046838973,23.67355128623862,24.310431495572665,23.71153287161528,20.35790639222423,23.888168670289698,24.1086438034901,20.82086859813811,24.234416201785894,20.253665042620227,26.77650872743584,24.8502826758714,23.331171848421874,19.799372362254616,24.28506056120358,23.75265690263239,20.59462127573101,20.0669095677229,23.111090365096853,21.28062651196544,25.397338746386367,23.897675562128388,24.244158365598423,23.464140861546074,24.013331912519142,20.731397930250154
9,NA,NA,NA,NA,NA,NA,16.03450349445876,NA,24.380603740623982,22.543660346281712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.12325108457517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,25.340771211004984,25.650132646690526,25.536458295165662,26.06613788856908,25.261116109142773,25.516581375891352,25.34321552609458,26.338921163399856,25.571759809932306,25.908218808590632,25.259797537530723,25.701541966297878,NA,25.466148609273308,25.010433554138803,25.800805963181492,25.96575542053864,NA,25.48866743308751,NA,25.32158586596949,26.666061556573716,NA,NA,25.343008973698463,25.841481905814476,25.060631209674412,25.85162128125198,25.167782316686342,26.388364496771224,NA,26.73652352615799,24.558149375312542,NA,25.2080930687406,25.804358960562304,25.301665497524215,25.846593085354673,25.673630346273193,26.310876341153154,25.496627407885644,25.86631726773416,25.45211338460351,25.792880169692783,25.176572523405028,25.4641967617839,26.16565516578437,25.810530535202023,25.353860337558007,25.525252116387534,25.422712629900843,25.694838297625353,25.39360202160107,25.609022757222952,24.944834581001114,26.36877855694846,25.326385777075057,25.801242750268145,25.60651148967544,25.694442492143057
